numberIndependentVariables,"""=""",9,,,,,,,,,,,,
velocity,elevator,aileron,rudder,p,q,r,alpha,beta,Cx,Cy,Cz,Cl,Cm,Cn
100,-20,10,-30,0,30,30,15,-8,0.002042939,0.002823223,0.015597325,0.000356147,0.004011648,-0.000385299
100,-20,10,-30,0,30,30,15,-6,0.002189331,0.002879909,0.015437576,0.000348644,0.003964694,-0.000393703
100,-20,10,-30,0,30,30,15,-4,0.002331839,0.002935127,0.015280719,0.000341172,0.003918656,-0.000401888
100,-20,10,-30,0,30,30,15,-2,0.002470475,0.002988882,0.015126746,0.000333735,0.003873528,-0.000409854
100,-20,10,-30,0,30,30,15,0,0.002605253,0.003041179,0.014975649,0.000326333,0.003829303,-0.000417603
100,-20,10,-30,0,30,30,15,2,0.002679142,0.003127526,0.014832423,0.000318907,0.003787209,-0.000428716
100,-20,10,-30,0,30,30,15,4,0.00274957,0.003212355,0.014692246,0.000311542,0.00374605,-0.000439618
100,-20,10,-30,0,30,30,15,6,0.002816538,0.003295679,0.014555106,0.00030424,0.003705821,-0.00045031
100,-20,10,-30,0,30,30,15,8,0.002880044,0.00337751,0.01442099,0.000297002,0.003666512,-0.000460792
100,-20,10,-30,0,30,30,20,-8,0.002081159,0.003017512,0.01551517,0.00035824,0.003979715,-0.000412445
100,-20,10,-30,0,30,30,20,-6,0.002227542,0.003074044,0.01535594,0.000350744,0.003932947,-0.000420831
100,-20,10,-30,0,30,30,20,-4,0.00237004,0.003129108,0.015199598,0.00034328,0.003887093,-0.000428998
100,-20,10,-30,0,30,30,20,-2,0.002508668,0.003182709,0.015046138,0.00033585,0.003842149,-0.000436947
100,-20,10,-30,0,30,30,20,0,0.002643438,0.003234852,0.014895551,0.000328455,0.003798107,-0.000444678
100,-20,10,-30,0,30,30,20,2,0.002717301,0.003321072,0.014752825,0.000321036,0.003756193,-0.000455776
100,-20,10,-30,0,30,30,20,4,0.002787705,0.003405775,0.014613145,0.000313679,0.003715214,-0.000466661
100,-20,10,-30,0,30,30,20,6,0.002854649,0.003488972,0.0144765,0.000306384,0.003675163,-0.000477336
100,-20,10,-30,0,30,30,20,8,0.002918132,0.003570677,0.014342877,0.000299153,0.003636032,-0.000487803
100,-20,10,-30,90,-30,-30,-20,-8,0.05236141,0.000819437,-0.03126275,-0.00012501,-0.009566605,2.82E-05
100,-20,10,-30,90,-30,-30,-20,-6,0.052421117,0.001010608,-0.031284153,-0.00012137,-0.009576199,1.90E-06
100,-20,10,-30,90,-30,-30,-20,-4,0.052480125,0.001201664,-0.03130693,-0.000117746,-0.009585886,-2.44E-05
100,-20,10,-30,90,-30,-30,-20,-2,0.052538432,0.001392608,-0.031331077,-0.000114136,-0.009595665,-5.06E-05
100,-20,10,-30,90,-30,-30,-20,0,0.052596039,0.001583441,-0.03135659,-0.00011054,-0.009605535,-7.69E-05
100,-20,10,-30,90,-30,-30,-20,2,0.052542526,0.001662867,-0.031618023,-0.000105899,-0.00967359,-9.21E-05
100,-20,10,-30,90,-30,-30,-20,4,0.05248854,0.00174192,-0.031880715,-0.000101239,-0.009741708,-0.00010726
100,-20,10,-30,90,-30,-30,-20,6,0.052434083,0.001820597,-0.03214467,-9.66E-05,-0.009809892,-0.00012238
100,-20,10,-30,90,-30,-30,-20,8,0.052379153,0.001898898,-0.032409892,-9.19E-05,-0.009878141,-0.000137446
100,-20,10,-30,90,-30,-30,-15,-8,0.052314624,0.000917259,-0.031010624,-0.0001248,-0.009470244,1.30E-05
100,-20,10,-30,90,-30,-30,-15,-6,0.052374437,0.00110893,-0.031032133,-0.000121147,-0.009479882,-1.33E-05
100,-20,10,-30,90,-30,-30,-15,-4,0.052433551,0.001300487,-0.031055016,-0.000117509,-0.009489612,-3.96E-05
100,-20,10,-30,90,-30,-30,-15,-2,0.052491966,0.001491931,-0.03107927,-0.000113886,-0.009499435,-6.59E-05
100,-20,10,-30,90,-30,-30,-15,0,0.052549682,0.001683263,-0.031104891,-0.000110277,-0.00950935,-9.22E-05
100,-20,10,-30,90,-30,-30,-15,2,0.052496276,0.001763196,-0.03136641,-0.000105623,-0.009577443,-0.000107539
100,-20,10,-30,90,-30,-30,-15,4,0.0524424,0.001842753,-0.031629187,-0.00010095,-0.009645601,-0.000122777
100,-20,10,-30,90,-30,-30,-15,6,0.052388053,0.001921935,-0.031893229,-9.63E-05,-0.009713825,-0.000137962
100,-20,10,-30,90,-30,-30,-15,8,0.052333234,0.00200074,-0.032158539,-9.15E-05,-0.009782115,-0.000153092
100,-20,10,-30,90,-30,-30,-10,-8,0.052247476,0.001017727,-0.030743343,-0.000124526,-0.009366714,-2.35E-06
100,-20,10,-30,90,-30,-30,-10,-6,0.052307391,0.001209962,-0.030764957,-0.000120858,-0.009376395,-2.88E-05
100,-20,10,-30,90,-30,-30,-10,-4,0.052366609,0.001402082,-0.030787947,-0.000117205,-0.00938617,-5.52E-05
100,-20,10,-30,90,-30,-30,-10,-2,0.05242513,0.001594089,-0.030812309,-0.000113567,-0.009396037,-8.16E-05
100,-20,10,-30,90,-30,-30,-10,0,0.052482953,0.001785983,-0.030838039,-0.000109944,-0.009405996,-0.000107929
100,-20,10,-30,90,-30,-30,-10,2,0.052429652,0.001866484,-0.03109964,-0.000105275,-0.009474128,-0.000123293
100,-20,10,-30,90,-30,-30,-10,4,0.052375883,0.00194661,-0.031362501,-0.000100586,-0.009542325,-0.000138604
100,-20,10,-30,90,-30,-30,-10,6,0.052321644,0.00202636,-0.031626627,-9.59E-05,-0.009610588,-0.000153862
100,-20,10,-30,90,-30,-30,-10,8,0.052266936,0.002105733,-0.031892023,-9.11E-05,-0.009678918,-0.000169065
100,-20,10,-30,90,-30,-30,-5,-8,0.052159539,0.001118523,-0.030461099,-0.000124243,-0.009256102,-1.77E-05
100,-20,10,-30,90,-30,-30,-5,-6,0.052219554,0.001311384,-0.030482819,-0.000120558,-0.009265826,-4.42E-05
100,-20,10,-30,90,-30,-30,-5,-4,0.052278874,0.001504129,-0.030505917,-0.000116889,-0.009275644,-7.07E-05
100,-20,10,-30,90,-30,-30,-5,-2,0.052337498,0.001696761,-0.030530387,-0.000113235,-0.009285556,-9.71E-05
100,-20,10,-30,90,-30,-30,-5,0,0.052395426,0.00188928,-0.030556227,-0.000109594,-0.00929556,-0.000123596
100,-20,10,-30,90,-30,-30,-5,2,0.052342228,0.001970413,-0.030817907,-0.000104909,-0.00936373,-0.000139042
100,-20,10,-30,90,-30,-30,-5,4,0.052288564,0.002051171,-0.03108085,-0.000100204,-0.009431966,-0.000154434
100,-20,10,-30,90,-30,-30,-5,6,0.052234431,0.002131553,-0.031345059,-9.55E-05,-0.009500268,-0.000169772
100,-20,10,-30,90,-30,-30,-5,8,0.052179831,0.002211557,-0.031610538,-9.07E-05,-0.009568638,-0.000185056
100,-20,10,-30,90,-30,-30,0,-8,0.052068394,0.001211462,-0.030179966,-0.000124125,-0.009145844,-3.20E-05
100,-20,10,-30,90,-30,-30,0,-6,0.052128507,0.001404948,-0.030201793,-0.000120424,-0.009155611,-5.85E-05
100,-20,10,-30,90,-30,-30,0,-4,0.052187926,0.001598318,-0.030224998,-0.000116738,-0.009165473,-8.51E-05
100,-20,10,-30,90,-30,-30,0,-2,0.052246652,0.001791574,-0.030249577,-0.000113066,-0.009175429,-0.00011165
100,-20,10,-30,90,-30,-30,0,0,0.052304682,0.001984716,-0.030275527,-0.000109409,-0.009185478,-0.000138182
100,-20,10,-30,90,-30,-30,0,2,0.052251585,0.002066481,-0.030537288,-0.000104707,-0.009253686,-0.000153708
100,-20,10,-30,90,-30,-30,0,4,0.052198023,0.002147869,-0.030800312,-1.00E-04,-0.00932196,-0.00016918
100,-20,10,-30,90,-30,-30,0,6,0.052143995,0.002228881,-0.031064604,-9.52E-05,-0.009390302,-0.000184598
100,-20,10,-30,90,-30,-30,0,8,0.052089499,0.002309515,-0.031330168,-9.05E-05,-0.009458712,-0.000199963
100,-20,10,-30,90,-30,-30,5,-8,0.051819492,0.001225247,-0.030156619,-0.000126181,-0.009115619,-3.55E-05
100,-20,10,-30,90,-30,-30,5,-6,0.051879494,0.001419319,-0.030178338,-0.000122463,-0.009125344,-6.21E-05
100,-20,10,-30,90,-30,-30,5,-4,0.051938805,0.001613276,-0.030201438,-0.000118761,-0.009135163,-8.87E-05
100,-20,10,-30,90,-30,-30,5,-2,0.051997422,0.001807119,-0.030225913,-0.000115073,-0.009145078,-0.000115364
100,-20,10,-30,90,-30,-30,5,0,0.052055346,0.002000848,-0.030251759,-0.000111399,-0.009155086,-0.00014197
100,-20,10,-30,90,-30,-30,5,2,0.052002141,0.002083208,-0.030513389,-0.00010668,-0.009223246,-0.000157572
100,-20,10,-30,90,-30,-30,5,4,0.051948471,0.002165192,-0.030776283,-0.000101942,-0.009291473,-0.00017312
100,-20,10,-30,90,-30,-30,5,6,0.051894337,0.0022468,-0.031040446,-9.72E-05,-0.009359768,-0.000188615
100,-20,10,-30,90,-30,-30,5,8,0.051839736,0.00232803,-0.031305882,-9.24E-05,-0.009428132,-0.000204055
100,-20,10,-30,90,-30,-30,10,-8,0.051574333,0.001229569,-0.030132868,-0.00012843,-0.00908564,-3.77E-05
100,-20,10,-30,90,-30,-30,10,-6,0.051634227,0.001424228,-0.03015448,-0.000124696,-0.009095322,-6.44E-05
100,-20,10,-30,90,-30,-30,10,-4,0.051693431,0.001618772,-0.030177473,-0.000120977,-0.009105099,-9.11E-05
100,-20,10,-30,90,-30,-30,10,-2,0.051751942,0.001813203,-0.030201843,-0.000117272,-0.009114972,-0.000117833
100,-20,10,-30,90,-30,-30,10,0,0.051809762,0.00200752,-0.030227586,-0.000113582,-0.009124939,-0.000144514
100,-20,10,-30,90,-30,-30,10,2,0.05175645,0.002090476,-0.030489083,-0.000108846,-0.009193051,-0.000160191
100,-20,10,-30,90,-30,-30,10,4,0.051702675,0.002173057,-0.030751847,-0.000104091,-0.009261231,-0.000175815
100,-20,10,-30,90,-30,-30,10,6,0.051648436,0.002255261,-0.03101588,-9.93E-05,-0.00932948,-0.000191385
100,-20,10,-30,90,-30,-30,10,8,0.051593733,0.002337088,-0.031281189,-9.45E-05,-0.009397798,-0.0002069
100,-20,10,-30,90,-30,-30,15,-8,0.051350187,0.00122161,-0.030124656,-0.000130931,-0.00906318,-3.84E-05
100,-20,10,-30,90,-30,-30,15,-6,0.051409976,0.001416795,-0.03014616,-0.000127181,-0.009072818,-6.52E-05
100,-20,10,-30,90,-30,-30,15,-4,0.051469075,0.001611864,-0.030169045,-0.000123446,-0.009082553,-9.19E-05
100,-20,10,-30,90,-30,-30,15,-2,0.051527483,0.00180682,-0.03019331,-0.000119726,-0.009092384,-0.000118711
100,-20,10,-30,90,-30,-30,15,0,0.051585199,0.002001663,-0.030218949,-0.00011602,-0.009102309,-0.000145458
100,-20,10,-30,90,-30,-30,15,2,0.051531783,0.002085152,-0.030480316,-0.000111268,-0.009170374,-0.000161202
100,-20,10,-30,90,-30,-30,15,4,0.051477905,0.002168266,-0.03074295,-0.000106497,-0.009238508,-0.000176893
100,-20,10,-30,90,-30,-30,15,6,0.051423564,0.002251004,-0.031006856,-0.000101705,-0.00930671,-0.000192529
100,-20,10,-30,90,-30,-30,15,8,0.05136876,0.002333365,-0.031272038,-9.69E-05,-0.009374982,-0.000208112
100,-20,10,-30,90,-30,-30,20,-8,0.051146393,0.00120394,-0.03013203,-0.000133632,-0.00904817,-3.78E-05
100,-20,10,-30,90,-30,-30,20,-6,0.051206078,0.001399587,-0.030153424,-0.000129868,-0.009057765,-6.47E-05
100,-20,10,-30,90,-30,-30,20,-4,0.051265074,0.001595119,-0.030176202,-0.000126119,-0.009067457,-9.15E-05
100,-20,10,-30,90,-30,-30,20,-2,0.05132338,0.001790538,-0.03020036,-0.000122384,-0.009077245,-0.000118341
100,-20,10,-30,90,-30,-30,20,0,0.051380996,0.001985844,-0.030225894,-0.000118663,-0.009087129,-0.000145145
100,-20,10,-30,90,-30,-30,20,2,0.051327477,0.002069803,-0.030487133,-0.000113897,-0.009155147,-0.000160948
100,-20,10,-30,90,-30,-30,20,4,0.051273497,0.002153387,-0.03074964,-0.000109111,-0.009223234,-0.000176697
100,-20,10,-30,90,-30,-30,20,6,0.051219055,0.002236595,-0.031013421,-0.000104305,-0.00929139,-0.000192392
100,-20,10,-30,90,-30,-30,20,8,0.051164151,0.002319426,-0.031278479,-9.95E-05,-0.009359617,-0.000208033
100,-20,10,-30,90,-30,0,-20,-8,0.055523122,0.001375424,-0.030817215,-0.000156907,-0.009348608,-5.07E-05
100,-20,10,-30,90,-30,0,-20,-6,0.05558867,0.00158906,-0.030821001,-0.000154201,-0.0093515,-8.04E-05
100,-20,10,-30,90,-30,0,-20,-4,0.055652982,0.001802597,-0.030826064,-0.000151505,-0.00935446,-0.000110019
100,-20,10,-30,90,-30,0,-20,-2,0.05571606,0.002016036,-0.030832401,-0.000148819,-0.009357489,-0.000139637
100,-20,10,-30,90,-30,0,-20,0,0.055777903,0.002229378,-0.030840007,-0.00014614,-0.009360585,-0.000169241
100,-20,10,-30,90,-30,0,-20,2,0.055712973,0.00231134,-0.031129972,-0.000142307,-0.009438496,-0.000185079
100,-20,10,-30,90,-30,0,-20,4,0.055647031,0.002392921,-0.031421058,-0.000138446,-0.009516432,-0.00020086
100,-20,10,-30,90,-30,0,-20,6,0.055580078,0.002474119,-0.031713269,-0.000134559,-0.009594395,-0.000216585
100,-20,10,-30,90,-30,0,-20,8,0.055512113,0.002554935,-0.03200661,-0.000130643,-0.009672386,-0.000232254
100,-20,10,-30,90,-30,0,-15,-8,0.05548325,0.001470965,-0.030570311,-0.00015662,-0.009254644,-6.55E-05
100,-20,10,-30,90,-30,0,-15,-6,0.055548983,0.001685086,-0.030574249,-0.0001539,-0.009257601,-9.52E-05
100,-20,10,-30,90,-30,0,-15,-4,0.055613481,0.001899109,-0.030579464,-0.00015119,-0.009260627,-0.00012486
100,-20,10,-30,90,-30,0,-15,-2,0.055676744,0.002113033,-0.030585952,-0.000148489,-0.009263722,-0.000154539
100,-20,10,-30,90,-30,0,-15,0,0.055738772,0.002326861,-0.030593709,-0.000145797,-0.009266884,-0.000184204
100,-20,10,-30,90,-30,0,-15,2,0.055674019,0.002409313,-0.03088381,-0.000141949,-0.009344857,-0.000200103
100,-20,10,-30,90,-30,0,-15,4,0.055608254,0.002491383,-0.031175032,-0.000138074,-0.009422857,-0.000215946
100,-20,10,-30,90,-30,0,-15,6,0.055541477,0.002573072,-0.031467378,-0.000134172,-0.009500882,-0.000231732
100,-20,10,-30,90,-30,0,-15,8,0.055473688,0.002654376,-0.031760854,-0.000130242,-0.009578935,-0.000247462
100,-20,10,-30,90,-30,0,-10,-8,0.055423849,0.001569137,-0.030308994,-0.000156267,-0.009153838,-8.04E-05
100,-20,10,-30,90,-30,0,-10,-6,0.055489774,0.001783808,-0.030313091,-0.000153531,-0.009156864,-0.000110219
100,-20,10,-30,90,-30,0,-10,-4,0.055554464,0.00199838,-0.030318465,-0.000150805,-0.00915996,-0.000139981
100,-20,10,-30,90,-30,0,-10,-2,0.055617919,0.002212854,-0.030325112,-0.000148088,-0.009163123,-0.000169728
100,-20,10,-30,90,-30,0,-10,0,0.05568014,0.002427232,-0.030333028,-0.00014538,-0.009166354,-0.000199462
100,-20,10,-30,90,-30,0,-10,2,0.055615568,0.002510237,-0.030623269,-0.000141516,-0.009244393,-0.000215431
100,-20,10,-30,90,-30,0,-10,4,0.055549984,0.002592862,-0.030914631,-0.000137625,-0.009322458,-0.000231344
100,-20,10,-30,90,-30,0,-10,6,0.055483389,0.002675104,-0.031207118,-0.000133707,-0.009400549,-0.0002472
100,-20,10,-30,90,-30,0,-10,8,0.055415783,0.002756963,-0.031500733,-0.000129762,-0.009478667,-0.000262999
100,-20,10,-30,90,-30,0,-5,-8,0.055344495,0.001667627,-0.030033458,-0.000155903,-0.009046278,-9.54E-05
100,-20,10,-30,90,-30,0,-5,-6,0.055410618,0.001882912,-0.030037721,-0.000153149,-0.009049376,-0.000125235
100,-20,10,-30,90,-30,0,-5,-4,0.055475506,0.002098097,-0.030043261,-0.000150406,-0.009052544,-0.000155073
100,-20,10,-30,90,-30,0,-5,-2,0.055539159,0.002313184,-0.030050074,-0.000147672,-0.009055779,-0.000184898
100,-20,10,-30,90,-30,0,-5,0,0.055601578,0.002528175,-0.030058156,-0.000144946,-0.009059082,-0.000214709
100,-20,10,-30,90,-30,0,-5,2,0.055537193,0.002611799,-0.030348543,-0.000141064,-0.009137189,-0.000230756
100,-20,10,-30,90,-30,0,-5,4,0.055471797,0.002695041,-0.03064005,-0.000137156,-0.009215322,-0.000246747
100,-20,10,-30,90,-30,0,-5,6,0.055405389,0.002777902,-0.030932682,-0.00013322,-0.009293482,-0.000262681
100,-20,10,-30,90,-30,0,-5,8,0.055337969,0.002860379,-0.031226443,-0.000129257,-0.009371669,-0.000278558
100,-20,10,-30,90,-30,0,0,-8,0.055261934,0.001758286,-0.029759035,-0.000155704,-0.008939073,-0.000109245
100,-20,10,-30,90,-30,0,0,-6,0.055328253,0.001974183,-0.029763464,-0.000152933,-0.008942243,-0.000139174
100,-20,10,-30,90,-30,0,0,-4,0.055393338,0.002189981,-0.029769171,-0.000150172,-0.008945482,-0.000169089
100,-20,10,-30,90,-30,0,0,-2,0.055457187,0.002405681,-0.029776151,-0.00014742,-0.00894879,-0.00019899
100,-20,10,-30,90,-30,0,0,0,0.055519802,0.002621284,-0.029784399,-0.000144677,-0.008952165,-0.000228878
100,-20,10,-30,90,-30,0,0,2,0.055455602,0.002705525,-0.030074932,-0.000140777,-0.009030341,-0.000245003
100,-20,10,-30,90,-30,0,0,4,0.05539039,0.002789385,-0.030366585,-0.00013685,-0.009108542,-0.000261071
100,-20,10,-30,90,-30,0,0,6,0.055324167,0.002872863,-0.030659363,-0.000132897,-0.00918677,-0.000277083
100,-20,10,-30,90,-30,0,0,8,0.055256932,0.002955957,-0.03095327,-0.000128916,-0.009265025,-0.000293038
100,-20,10,-30,90,-30,0,5,-8,0.055020356,0.001773696,-0.029743145,-0.000157579,-0.008912051,-0.000112856
100,-20,10,-30,90,-30,0,5,-6,0.05508664,0.001990211,-0.029747539,-0.000154789,-0.008915209,-0.000142863
100,-20,10,-30,90,-30,0,5,-4,0.055151689,0.002206626,-0.029753209,-0.00015201,-0.008918436,-0.000172855
100,-20,10,-30,90,-30,0,5,-2,0.055215503,0.002422944,-0.029760153,-0.000149239,-0.008921732,-0.000202835
100,-20,10,-30,90,-30,0,5,0,0.055278083,0.002639165,-0.029768365,-0.000146477,-0.008925095,-0.0002328
100,-20,10,-30,90,-30,0,5,2,0.055213835,0.002724029,-0.030058842,-0.000142558,-0.009003256,-0.000249003
100,-20,10,-30,90,-30,0,5,4,0.055148576,0.002808511,-0.030350439,-0.000138613,-0.009081441,-0.00026515
100,-20,10,-30,90,-30,0,5,6,0.055082306,0.002892611,-0.030643161,-0.000134641,-0.009159654,-0.00028124
100,-20,10,-30,90,-30,0,5,8,0.055015024,0.002976328,-0.030937012,-0.000130641,-0.009237894,-0.000297273
100,-20,10,-30,90,-30,0,10,-8,0.054782519,0.001779617,-0.029726851,-0.000159649,-0.008885274,-0.000115221
100,-20,10,-30,90,-30,0,10,-6,0.05484877,0.00199675,-0.029731207,-0.000156841,-0.00888842,-0.000145305
100,-20,10,-30,90,-30,0,10,-4,0.054913785,0.002213785,-0.029736841,-0.000154042,-0.008891635,-0.000175375
100,-20,10,-30,90,-30,0,10,-2,0.054977566,0.002430721,-0.029743748,-0.000151253,-0.008894919,-0.000205431
100,-20,10,-30,90,-30,0,10,0,0.055040113,0.002647561,-0.029751923,-0.000148472,-0.00889827,-0.000235474
100,-20,10,-30,90,-30,0,10,2,0.05497582,0.002733048,-0.030042343,-0.000144534,-0.008976415,-0.000251755
100,-20,10,-30,90,-30,0,10,4,0.054910516,0.002818153,-0.030333884,-0.00014057,-0.009054585,-0.00026798
100,-20,10,-30,90,-30,0,10,6,0.0548442,0.002902877,-0.03062655,-0.000136578,-0.009132782,-0.000284148
100,-20,10,-30,90,-30,0,10,8,0.054776873,0.002987217,-0.030920345,-0.000132559,-0.009211007,-0.00030026
100,-20,10,-30,90,-30,0,15,-8,0.054564861,0.001773271,-0.029725353,-0.000161974,-0.008865688,-0.000116021
100,-20,10,-30,90,-30,0,15,-6,0.054631071,0.00199096,-0.029729665,-0.000159148,-0.008868818,-0.000146173
100,-20,10,-30,90,-30,0,15,-4,0.054696047,0.002208549,-0.029735254,-0.000156332,-0.008872018,-0.000176312
100,-20,10,-30,90,-30,0,15,-2,0.054759788,0.002426041,-0.029742117,-0.000153524,-0.008875287,-0.000206437
100,-20,10,-30,90,-30,0,15,0,0.054822294,0.002643436,-0.029750248,-0.000150726,-0.008878623,-0.000236548
100,-20,10,-30,90,-30,0,15,2,0.054757951,0.002729482,-0.030040606,-0.00014677,-0.008956749,-0.000252899
100,-20,10,-30,90,-30,0,15,4,0.054692597,0.002815146,-0.030332085,-0.000142788,-0.009034901,-0.000269193
100,-20,10,-30,90,-30,0,15,6,0.054626231,0.002900429,-0.030624689,-0.000138779,-0.009113079,-0.00028543
100,-20,10,-30,90,-30,0,15,8,0.054558853,0.002985328,-0.030918423,-0.000134742,-0.009191286,-0.000301612
100,-20,10,-30,90,-30,0,20,-8,0.054366719,0.00175723,-0.029738699,-0.000164503,-0.008853224,-0.000115599
100,-20,10,-30,90,-30,0,20,-6,0.054432883,0.001975411,-0.029742959,-0.00016166,-0.008856336,-0.000145811
100,-20,10,-30,90,-30,0,20,-4,0.054497812,0.002193491,-0.029748497,-0.000158827,-0.008859517,-0.00017601
100,-20,10,-30,90,-30,0,20,-2,0.054561506,0.002411474,-0.029755307,-0.000156004,-0.008862767,-0.000206195
100,-20,10,-30,90,-30,0,20,0,0.054623965,0.00262936,-0.029763388,-0.000153189,-0.008866085,-0.000236366
100,-20,10,-30,90,-30,0,20,2,0.054559566,0.002715901,-0.030053678,-0.000149216,-0.00894419,-0.000252777
100,-20,10,-30,90,-30,0,20,4,0.054494156,0.002802061,-0.03034509,-0.000145218,-0.00902232,-0.000269131
100,-20,10,-30,90,-30,0,20,6,0.054427733,0.002887838,-0.030637627,-0.000141192,-0.009100478,-0.00028543
100,-20,10,-30,90,-30,0,20,8,0.054360299,0.002973231,-0.030931294,-0.000137139,-0.009178663,-0.000301671
100,-20,10,-30,90,-30,30,-20,-8,0.057744037,0.000887297,-0.033096931,-0.000186549,-0.010108687,1.23E-05
100,-20,10,-30,90,-30,30,-20,-6,0.057802267,0.001078822,-0.033116787,-0.000183904,-0.010117755,-1.37E-05
100,-20,10,-30,90,-30,30,-20,-4,0.057858832,0.001270251,-0.03313765,-0.000181262,-0.010126804,-3.96E-05
100,-20,10,-30,90,-30,30,-20,-2,0.057913733,0.001461584,-0.033159514,-0.000178623,-0.010135833,-6.56E-05
100,-20,10,-30,90,-30,30,-20,0,0.05796697,0.001652823,-0.033182376,-0.000175986,-0.01014484,-9.15E-05
100,-20,10,-30,90,-30,30,-20,2,0.057907285,0.001732415,-0.033442197,-0.000172291,-0.010212268,-0.000106374
100,-20,10,-30,90,-30,30,-20,4,0.057846168,0.001811649,-0.033702906,-0.000168563,-0.010279647,-0.000121213
100,-20,10,-30,90,-30,30,-20,6,0.057783622,0.001890526,-0.033964505,-0.000164804,-0.010346978,-0.000136
100,-20,10,-30,90,-30,30,-20,8,0.057719646,0.001969043,-0.034226999,-0.000161011,-0.010414261,-0.000150734
100,-20,10,-30,90,-30,30,-15,-8,0.057711292,0.000980341,-0.032856075,-0.000186174,-0.010017461,-1.97E-06
100,-20,10,-30,90,-30,30,-15,-6,0.057769637,0.001172363,-0.032876038,-0.000183516,-0.010026573,-2.80E-05
100,-20,10,-30,90,-30,30,-15,-4,0.057826315,0.00136429,-0.032897005,-0.000180861,-0.010035665,-5.40E-05
100,-20,10,-30,90,-30,30,-15,-2,0.057881328,0.001556121,-0.032918973,-0.000178208,-0.010044737,-8.00E-05
100,-20,10,-30,90,-30,30,-15,0,0.057934676,0.001747858,-0.032941938,-0.000175558,-0.010053787,-0.000106014
100,-20,10,-30,90,-30,30,-15,2,0.057875098,0.001827954,-0.033201836,-0.00017185,-0.010121251,-0.00012097
100,-20,10,-30,90,-30,30,-15,4,0.057814087,0.001907694,-0.033462621,-0.000168109,-0.010188666,-0.000135874
100,-20,10,-30,90,-30,30,-15,6,0.057751646,0.001987076,-0.033724296,-0.000164336,-0.010256032,-0.000150725
100,-20,10,-30,90,-30,30,-15,8,0.057687774,0.0020661,-0.033986864,-0.000160531,-0.01032335,-0.000165523
100,-20,10,-30,90,-30,30,-10,-8,0.057659867,0.001075993,-0.03260167,-0.000185729,-0.00991977,-1.65E-05
100,-20,10,-30,90,-30,30,-10,-6,0.057718325,0.001268574,-0.032621738,-0.000183056,-0.009928926,-4.26E-05
100,-20,10,-30,90,-30,30,-10,-4,0.057775116,0.00146106,-0.032642811,-0.000180386,-0.009938062,-6.87E-05
100,-20,10,-30,90,-30,30,-10,-2,0.057830239,0.001653451,-0.032664883,-0.000177719,-0.009947176,-9.48E-05
100,-20,10,-30,90,-30,30,-10,0,0.057883697,0.001845749,-0.03268795,-0.000175055,-0.009956268,-0.000120841
100,-20,10,-30,90,-30,30,-10,2,0.057824224,0.001926414,-0.032947922,-0.000171331,-0.010023768,-0.000135869
100,-20,10,-30,90,-30,30,-10,4,0.057763317,0.002006722,-0.03320878,-0.000167576,-0.010091217,-0.000150845
